userid,LastName,FirstName,Age,Gender,City
15677980,Романова,Светлана,29,Ж,Ярославль
15848363,Фролов,Эрнест,37,М,Ярославль
15650722,Журавлев,Адриан,40,М,Ярославль
15842521,Королева,Лидия,30,Ж,Ростов Великий
15742699,Козлов,Андроник,38,М,Ярославль
15667331,Веселова,Октябрина,35,Ж,Рыбинск
15672486,Новиков,Христофор,35,М,Ярославль
15694196,Муравьев,Денис,34,М,Рыбинск
15796286,Молчанова,Агата,43,Ж,Ярославль
15636869,Кудряшов,Алексей,62,М,Рыбинск
15815065,Дорофеев,Виктор,45,М,Ростов Великий
15634288,Ковалева,Фёкла,32,Ж,Ярославль
15793657,Михайлов,Максимильян,37,М,Ярославль
15744423,Куликов,Мартын,44,М,Рыбинск
15771642,Дорофеев,Аким,77,М,Ярославль
15712765,Рожкова,Анастасия,33,Ж,Ярославль
15806315,Сидорова,Майя,36,Ж,Ростов Великий
15770746,Кулагин,Емельян,37,М,Ярославль
15705930,Маркова,Ангелина,40,Ж,Ростов Великий
15779246,Гурьева,Таисия,57,Ж,Рыбинск
15788540,Смирнов,Максимильян,25,М,Ярославль
15674187,Коновалова,Синклитикия,28,Ж,Рыбинск
15789731,Голубев,Платон,31,М,Ростов Великий
15773409,Беляев,Януарий,40,М,Ростов Великий
15777385,Журавлева,Нина,55,Ж,Рыбинск
15743817,Елисеев,Лавр,36,М,Ярославль
15675239,Александрова,Анастасия,32,Ж,Ярославль
15628664,Баранова,Марина,31,Ж,Ростов Великий
15691417,Родионова,Евдокия,47,Ж,Ярославль
15790493,Юдина,Лариса,58,Ж,Ростов Великий
15761657,Максимов,Чеслав,32,М,Рыбинск
15613817,Мамонтова,Эмилия,41,Ж,Ярославль
15777314,Федорова,Ия,53,Ж,Ярославль
15622319,Некрасова,София,40,Ж,Рыбинск
15665465,Филиппова,Татьяна,46,Ж,Ярославль
15704925,Дмитриев,Симон,33,М,Рыбинск
15735454,Лазарева,Елена,38,Ж,Ярославль
15805452,Зимина,Октябрина,60,Ж,Рыбинск
15767587,Вишняков,Захар,31,М,Ростов Великий
15630002,Козлова,Дарья,27,Ж,Ростов Великий
15718662,Кириллов,Яков,34,М,Ростов Великий
15749004,Богданов,Лучезар,51,М,Ростов Великий
15624607,Овчинников,Бажен,42,М,Ростов Великий
15708902,Родионова,Милица,74,Ж,Ярославль
15714318,Зайцев,Гурий,38,М,Рыбинск
15723637,Егорова,Ангелина,34,Ж,Ярославль
15685072,Данилова,Глафира,42,Ж,Ярославль
15695883,Соболев,Иван,35,М,Ярославль
15614020,Марков,Юлий,32,М,Ростов Великий
15634096,Чернова,Любовь,33,Ж,Ярославль
15853221,Большаков,Никанор,37,М,Ростов Великий
15654709,Ефимов,Спиридон,55,М,Ярославль
15778308,Миронов,Моисей,59,М,Ярославль
15610596,Мартынова,Агафья,44,Ж,Рыбинск
15838426,Дорофеев,Никандр,31,М,Ярославль
15749200,Пахомов,Феликс,35,М,Рыбинск
15767764,Лазарев,Дорофей,29,М,Ярославль
15793903,Иванова,Таисия,43,Ж,Ярославль
15676680,Наумов,Ульян,32,М,Рыбинск
15715373,Дементьева,Лора,30,Ж,Ярославль
15723631,Шестакова,Эмилия,35,Ж,Рыбинск
15836561,Абрамов,Венедикт,39,М,Ярославль
15654054,Лаврентьев,Милен,33,М,Рыбинск
15811210,Анисимов,Кондратий,34,М,Рыбинск
15759012,Дроздова,Анжела,34,Ж,Ярославль
15666404,Шаров,Симон,31,М,Ростов Великий
15739097,Егоров,Ким,31,М,Ростов Великий
15650724,Бирюкова,Иванна,37,Ж,Ростов Великий
15680627,Зимина,Оксана,43,Ж,Ростов Великий
15832601,Ермаков,Силантий,28,М,Ярославль
15669926,Некрасов,Август,51,М,Ярославль
15830960,Колобов,Панкрат,45,М,Ростов Великий
15744885,Агафонова,Майя,33,Ж,Ростов Великий
15750972,Мухина,Вера,72,Ж,Ярославль
15611205,Лобанов,Савва,43,М,Ярославль
15807180,Лаврентьев,Пимен,58,М,Ростов Великий
15836940,Юдин,Ратмир,28,М,Ярославль
15850282,Субботина,Прасковья,38,Ж,Ярославль
15824895,Силин,Макар,28,М,Ярославль
15661439,Семенова,Агата,53,Ж,Рыбинск
15836053,Уварова,Кира,22,Ж,Рыбинск
15783223,Маслова,Мария,41,Ж,Ярославль
15765215,Красильников,Ефрем,37,М,Ярославль
15731000,Орехова,Валентина,43,Ж,Ярославль
15625803,Киселева,Прасковья,36,Ж,Ярославль
15729406,Игнатьева,Галина,36,Ж,Ярославль
15636081,Филатова,Варвара,33,Ж,Ростов Великий
15854426,Рожков,Вячеслав,54,М,Ростов Великий
15776744,Миронов,Никандр,59,М,Ростов Великий
15814592,Исаева,Фёкла,32,Ж,Рыбинск
15804781,Прохорова,Таисия,37,Ж,Ростов Великий
15820878,Корнилова,Виктория,31,Ж,Ростов Великий
15732004,Гуляев,Трифон,36,М,Ярославль
15764243,Муравьева,Эмилия,32,Ж,Ярославль
15793212,Денисов,Мокей,24,М,Рыбинск
15853459,Мухина,Ангелина,39,Ж,Ярославль
15829965,Королева,Ирина,34,Ж,Рыбинск
15613244,Архипов,Иннокентий,49,М,Ярославль
15659801,Ефремов,Творимир,42,М,Рыбинск
15732522,Иванов,Симон,56,М,Ростов Великий
15691612,Мишина,Лора,34,Ж,Ярославль
15844842,Юдин,Зиновий,34,М,Ярославль
15816605,Юдин,Иосиф,59,М,Рыбинск
15754371,Карпова,Мария,42,Ж,Ростов Великий
15838263,Гурьев,Чеслав,43,М,Рыбинск
15801869,Беспалов,Прокл,18,М,Ярославль
15722130,Кузнецова,Александра,41,Ж,Ярославль
15843808,Ефимова,Татьяна,28,Ж,Ярославль
15688818,Терентьева,Ангелина,34,Ж,Ярославль
15838847,Агафонова,Екатерина,54,Ж,Ростов Великий
15713382,Соловьева,Октябрина,42,Ж,Рыбинск
15621458,Авдеев,Ладислав,39,М,Ярославль
15857831,Юдин,Потап,54,М,Рыбинск
15773096,Ситников,Матвей,30,М,Ярославль
15805930,Рябов,Филипп,34,М,Ярославль
15763461,Гордеев,Анисим,28,М,Ярославль
15610570,Исаков,Давыд,49,М,Ярославль
15763380,Коновалов,Аверкий,27,М,Ярославль
15854478,Коновалов,Ефрем,42,М,Рыбинск
15856099,Нестеров,Елисей,25,М,Рыбинск
15760365,Федотов,Эрнест,42,М,Ростов Великий
15755896,Федоров,Соломон,25,М,Рыбинск
15611614,Виноградов,Станислав,34,М,Рыбинск
15852536,Гордеева,Анна,38,Ж,Ярославль
15779156,Мясников,Гордей,21,М,Ярославль
15800669,Стрелкова,Акулина,30,Ж,Ростов Великий
15665808,Михеева,Маргарита,35,Ж,Рыбинск
15726729,Гришина,Иванна,37,Ж,Ярославль
15613683,Елисеева,Олимпиада,29,Ж,Рыбинск
15840503,Воробьева,Галина,49,Ж,Ярославль
15774725,Якушев,Никифор,36,М,Ярославль
15633771,Жуков,Богдан,54,М,Рыбинск
15629215,Семенова,Кира,36,Ж,Ярославль
15648608,Вишняков,Евдоким,73,М,Ярославль
15708748,Крылов,Лукьян,40,М,Ярославль
15684469,Кириллова,Анжелика,34,Ж,Ярославль
15635914,Киселева,Нонна,36,Ж,Рыбинск
15691919,Федосеева,Лора,35,Ж,Рыбинск
15779135,Гаврилов,Иван,42,М,Рыбинск
15793873,Ковалева,Евпраксия,36,Ж,Ростов Великий
15799924,Горбунова,Евдокия,26,Ж,Рыбинск
15768903,Селиверстов,Гремислав,37,М,Ярославль
15667586,Бобров,Милий,30,М,Ярославль
15760436,Гришин,Творимир,34,М,Рыбинск
15759083,Носов,Поликарп,37,М,Ростов Великий
15739023,Колесникова,Майя,38,Ж,Ростов Великий
15681607,Михайлов,Владлен,77,М,Ярославль
15807829,Гришин,Сергей,23,М,Ярославль
15635735,Ефимова,Варвара,40,Ж,Ярославль
15684451,Дорофеев,Орест,34,М,Ярославль
15650482,Русакова,Юлия,36,Ж,Ярославль
15668047,Горшкова,Иванна,41,Ж,Ростов Великий
15615813,Лапина,Лариса,25,Ж,Ростов Великий
15777842,Лазарев,Иван,28,М,Рыбинск
15715648,Козлова,Марфа,39,Ж,Рыбинск
15632617,Баранова,Агата,41,Ж,Ярославль
15702880,Шилов,Владимир,38,М,Ярославль
15706819,Агафонова,Анжела,37,Ж,Ростов Великий
15733634,Жданов,Филимон,44,М,Ярославль
15850759,Денисова,Милица,29,Ж,Ярославль
15719645,Беспалова,Ангелина,34,Ж,Рыбинск
15807658,Ситников,Будимир,20,М,Рыбинск
15809470,Андреев,Фадей,31,М,Ярославль
15837815,Комиссаров,Потап,67,М,Рыбинск
15800170,Кошелев,Валерий,28,М,Ярославль
15716483,Абрамова,Акулина,22,Ж,Ярославль
15851122,Архипова,Прасковья,45,Ж,Ростов Великий
15646301,Кабанова,Виктория,56,Ж,Рыбинск
15786780,Селиверстов,Степан,47,М,Ростов Великий
15620507,Устинова,Майя,40,Ж,Ростов Великий
15812284,Кулагина,Ангелина,37,Ж,Ярославль
15844807,Николаев,Исидор,35,М,Ростов Великий
15720131,Селиверстова,Дарья,39,Ж,Ярославль
15674746,Дьячков,Лазарь,33,М,Рыбинск
15822228,Сафонов,Панфил,56,М,Рыбинск
15737413,Галкин,Митофан,39,М,Ярославль
15747051,Смирнов,Демьян,34,М,Ярославль
15784745,Фадеев,Леон,58,М,Рыбинск
15809399,Сергеев,Наркис,22,М,Ярославль
15785033,Крюков,Ювеналий,35,М,Ярославль
15730795,Карпова,Валерия,42,Ж,Ростов Великий
15795080,Киселев,Фирс,34,М,Рыбинск
15741485,Павлова,Фёкла,23,Ж,Ростов Великий
15674429,Суханов,Устин,36,М,Ярославль
15647272,Савина,Людмила,31,Ж,Ростов Великий
15845605,Сысоева,Эмилия,45,Ж,Ростов Великий
15678334,Некрасов,Адам,29,М,Ярославль
15635062,Степанов,Давыд,36,М,Ярославль
15779269,Филатова,Фёкла,37,Ж,Ростов Великий
15689927,Иванов,Яков,36,М,Ярославль
15665243,Кондратьева,Иванна,40,Ж,Ростов Великий
15808223,Самсонова,Глафира,38,Ж,Ростов Великий
15689257,Воронова,Раиса,36,Ж,Рыбинск
15788994,Суворов,Феофан,29,М,Ярославль
15735166,Самойлов,Тит,36,М,Ростов Великий
15668237,Трофимов,Евстигней,38,М,Ростов Великий
15683257,Крюков,Андроник,33,М,Ростов Великий
15833366,Харитонова,Милица,48,Ж,Ярославль
15707456,Силин,Иосиф,33,М,Рыбинск
15792791,Лапин,Ратибор,32,М,Рыбинск
15687614,Петрова,Нонна,43,Ж,Рыбинск
15797314,Громова,Октябрина,35,Ж,Ярославль
15748115,Лихачев,Серафим,38,М,Ярославль
15803783,Козлов,Демьян,31,М,Ростов Великий
15714029,Калашникова,Милица,37,Ж,Ростов Великий
15730263,Никифоров,Иосиф,35,М,Рыбинск
15690634,Исаева,Валентина,50,Ж,Рыбинск
15714270,Савельева,Кира,57,Ж,Ростов Великий
15633984,Белоусова,Акулина,29,Ж,Ярославль
15718892,Богданова,Таисия,32,Ж,Ярославль
15855654,Власова,Милица,27,Ж,Ярославль
15646866,Иванова,Акулина,47,Ж,Рыбинск
15743285,Галкин,Изяслав,54,М,Ярославль
15758255,Бирюков,Лучезар,36,М,Рыбинск
15749778,Чернова,Лариса,24,Ж,Ярославль
15648012,Иванова,Эмилия,29,Ж,Ярославль
15673328,Максимова,Анжелика,45,Ж,Ярославль
15679362,Мамонтов,Митофан,35,М,Ярославль
15783147,Дмитриев,Кир,30,М,Ростов Великий
15636570,Сергеев,Радован,36,М,Рыбинск
15846971,Дорофеева,Ангелина,37,Ж,Ярославль
15722537,Шашкова,Дарья,39,Ж,Рыбинск
15716643,Костин,Радим,20,М,Ярославль
15679298,Петухов,Потап,44,М,Рыбинск
15745307,Федотова,Агафья,35,Ж,Ростов Великий
15670101,Колесников,Исидор,46,М,Ярославль
15791235,Горбунов,Сила,33,М,Ростов Великий
15641350,Денисов,Рубен,20,М,Рыбинск
15711625,Корнилова,Валерия,43,Ж,Ростов Великий
15842785,Копылова,Феврония,43,Ж,Рыбинск
15626460,Миронова,Зинаида,29,Ж,Рыбинск
15664819,Веселов,Евграф,30,М,Ростов Великий
15688307,Гусев,Леон,32,М,Рыбинск
15641002,Кондратьев,Владимир,40,М,Ярославль
15710670,Туров,Лучезар,36,М,Ярославль
15612418,Гордеев,Эрнест,37,М,Ростов Великий
15815677,Селиверстов,Тимур,30,М,Ростов Великий
15628910,Горбунова,Фаина,30,Ж,Ростов Великий
15846418,Медведева,Олимпиада,37,Ж,Ростов Великий
15670064,Денисова,Галина,26,Ж,Рыбинск
15759801,Воронцова,Дарья,35,Ж,Ярославль
15645192,Абрамова,Эмилия,47,Ж,Ростов Великий
15764305,Суханова,Оксана,55,Ж,Ростов Великий
15616534,Блохина,Агата,36,Ж,Ярославль
15681008,Костин,Константин,32,М,Рыбинск
15842595,Фролов,Федор,50,М,Ярославль
15641888,Кириллов,Максимильян,31,М,Ярославль
15780645,Гущин,Якуб,44,М,Ярославль
15688926,Хохлова,Ульяна,56,Ж,Ярославль
15753985,Белов,Якуб,22,М,Рыбинск
15714723,Брагин,Гурий,35,М,Рыбинск
15855502,Большаков,Кирилл,40,М,Рыбинск
15821325,Гордеев,Галактион,34,М,Ярославль
15792840,Гуляев,Мартын,43,М,Ростов Великий
15827262,Тетерин,Вениамин,44,М,Ярославль
15689299,Щербакова,Антонина,35,Ж,Ярославль
15787159,Владимиров,Илья,32,М,Ярославль
15636430,Нестеров,Леонид,49,М,Ярославль
15828103,Русакова,Евгения,56,Ж,Ярославль
15730501,Медведева,Любовь,42,Ж,Ростов Великий
15831750,Лукина,Анна,26,Ж,Ярославль
15745913,Дроздова,Анна,35,Ж,Ярославль
15702999,Лукин,Лаврентий,40,М,Ярославль
15819281,Суворов,Всеволод,28,М,Ярославль
15726012,Иванова,Пелагея,37,Ж,Рыбинск
15642008,Вишнякова,Ангелина,36,Ж,Ярославль
15632277,Логинова,Феврония,27,Ж,Ярославль
15651540,Некрасов,Моисей,49,М,Ростов Великий
15688556,Вишняков,Фока,27,М,Ярославль
15701767,Гусева,Пелагея,36,Ж,Ярославль
15832849,Самсонова,Таисия,71,Ж,Ростов Великий
15695025,Беляев,Исидор,47,М,Ярославль
15648077,Михайлова,Майя,58,Ж,Ярославль
15740580,Макарова,Ангелина,32,Ж,Рыбинск
15694784,Потапов,Галактион,44,М,Ростов Великий
15629774,Горбунова,Дарья,32,Ж,Рыбинск
15703264,Воробьев,Юрий,27,М,Рыбинск
15743036,Степанова,Жанна,44,Ж,Ростов Великий
15684737,Герасимов,Кузьма,44,М,Ростов Великий
15623102,Кудрявцев,Рубен,54,М,Ростов Великий
15699964,Некрасов,Авдей,37,М,Ростов Великий
15772113,Гаврилов,Никифор,36,М,Ярославль
15729649,Носков,Павел,38,М,Ярославль
15674003,Ильин,Остап,50,М,Ярославль
15675011,Кудряшов,Матвей,29,М,Ярославль
15758643,Федосеев,Аркадий,64,М,Ярославль
15807577,Доронина,Елизавета,35,Ж,Ярославль
15791385,Жданов,Евсей,40,М,Ярославль
15814145,Михайлов,Пров,58,М,Ярославль
15821943,Сорокин,Азарий,30,М,Ростов Великий
15856852,Нестерова,Иванна,42,Ж,Ярославль
15707823,Турова,Ксения,26,Ж,Ростов Великий
15653925,Воробьев,Конон,43,М,Рыбинск
15772454,Игнатов,Дорофей,41,М,Ярославль
15776338,Зайцева,Алевтина,72,Ж,Рыбинск
15662839,Жукова,Глафира,40,Ж,Ярославль
15813142,Савин,Амвросий,35,М,Ростов Великий
15843290,Рожкова,Раиса,81,Ж,Ярославль
15654145,Симонов,Федосий,35,М,Рыбинск
15689271,Кудряшов,Януарий,46,М,Ярославль
15618166,Степанова,Анастасия,33,Ж,Ярославль
15754035,Наумова,Любовь,52,Ж,Ростов Великий
15684799,Данилов,Евлампий,40,М,Ярославль
15749338,Вишнякова,Евгения,33,Ж,Рыбинск
15635509,Фомичева,Майя,51,Ж,Ростов Великий
15829275,Зуев,Викентий,32,М,Ярославль
15780278,Евдокимова,Майя,36,Ж,Ростов Великий
15632970,Фролова,Глафира,42,Ж,Ярославль
15816512,Фокина,Жанна,38,Ж,Ярославль
15770818,Колесников,Милован,28,М,Рыбинск
15652723,Максимов,Фока,42,М,Ярославль
15778066,Исаков,Никандр,37,М,Ярославль
15692166,Журавлев,Назар,28,М,Ярославль
15811513,Лазарева,Акулина,34,Ж,Рыбинск
15820629,Зимин,Аггей,43,М,Ярославль
15834062,Исаев,Михей,34,М,Ярославль
15657912,Миронов,Евстафий,26,М,Ярославль
15777957,Филиппова,Евдокия,42,Ж,Ярославль
15660727,Савельев,Мариан,29,М,Ярославль
15701240,Федотова,Людмила,62,Ж,Ростов Великий
15828441,Родионова,Варвара,44,Ж,Ростов Великий
15844553,Стрелкова,Жанна,38,Ж,Ярославль
15795314,Авдеева,Анжела,37,Ж,Ярославль
15824310,Лыткин,Бронислав,76,М,Рыбинск
15834843,Данилова,Нинель,35,Ж,Рыбинск
15612653,Шашков,Максимильян,30,М,Рыбинск
15764240,Мишин,Викторин,41,М,Рыбинск
15800042,Дроздов,Ферапонт,49,М,Рыбинск
15690031,Комаров,Захар,34,М,Ярославль
15684834,Зиновьева,Маргарита,36,Ж,Рыбинск
15738856,Осипова,Виктория,30,Ж,Рыбинск
15717912,Денисов,Андрей,51,М,Ярославль
15742782,Ширяев,Пахом,41,М,Ярославль
15824825,Селезнев,Ульян,33,М,Ярославль
15749130,Борисов,Евстафий,53,М,Ярославль
15802123,Воробьев,Радим,38,М,Ростов Великий
15666105,Панов,Тимур,52,М,Ярославль
15775679,Панфилов,Архип,36,М,Рыбинск
15793281,Муравьев,Агафон,44,М,Ярославль
15852645,Колобова,Глафира,54,Ж,Рыбинск
15685184,Евдокимов,Савелий,28,М,Рыбинск
15834680,Котов,Прокл,32,М,Ярославль
15811078,Киселев,Владимир,52,М,Ярославль
15610655,Некрасов,Евсей,37,М,Ростов Великий
15717486,Горбачева,Евгения,37,Ж,Рыбинск
15821081,Лукина,София,33,Ж,Ярославль
15730370,Коновалов,Януарий,49,М,Ростов Великий
15708832,Евдокимов,Измаил,27,М,Рыбинск
15624436,Карпов,Казимир,43,М,Ростов Великий
15699153,Полякова,Жанна,39,Ж,Ярославль
15691837,Бобров,Каллистрат,40,М,Ярославль
15824711,Федотов,Еремей,34,М,Ярославль
15743247,Одинцов,Фрол,42,М,Ростов Великий
15812991,Осипова,Кира,33,Ж,Ростов Великий
15686310,Филиппов,Милан,26,М,Ярославль
15637746,Евдокимова,Марина,39,Ж,Рыбинск
15623315,Зыкова,Вероника,40,Ж,Ярославль
15791268,Никифоров,Назар,42,М,Рыбинск
15816525,Архипова,Ульяна,38,Ж,Рыбинск
15642763,Шестаков,Фотий,33,М,Рыбинск
15663568,Данилова,Надежда,35,Ж,Ярославль
15611555,Ильина,Олимпиада,42,Ж,Ростов Великий
15791427,Ильина,Евфросиния,30,Ж,Рыбинск
15626288,Комиссаров,Эдуард,44,М,Ростов Великий
15630755,Наумов,Остап,28,М,Ярославль
15755986,Александров,Добромысл,33,М,Ярославль
15612331,Быкова,Василиса,50,Ж,Ярославль
15837604,Борисов,Ипполит,40,М,Ростов Великий
15619416,Панфилов,Лазарь,29,М,Ярославль
15656435,Пахомова,Анастасия,60,Ж,Ярославль
15652494,Лазарева,Наталья,45,Ж,Ярославль
15805128,Суворов,Никита,30,М,Рыбинск
15736118,Кулаков,Митофан,31,М,Ярославль
15834505,Титова,Анна,29,Ж,Ярославль
15755219,Трофимова,Любовь,28,Ж,Рыбинск
15679190,Вишнякова,Антонина,60,Ж,Ярославль
15752874,Горшков,Степан,39,М,Рыбинск
15614307,Ширяева,Ираида,31,Ж,Ростов Великий
15681487,Анисимова,Елизавета,41,Ж,Рыбинск
15641310,Шашкова,Прасковья,31,Ж,Рыбинск
15839523,Сафонов,Трифон,46,М,Ярославль
15658406,Молчанов,Лонгин,36,М,Ярославль
15748242,Журавлев,Мирослав,38,М,Рыбинск
15642271,Беляев,Всеволод,28,М,Рыбинск
15811185,Киселева,Кира,37,Ж,Ярославль
15767738,Сидоров,Александр,37,М,Ярославль
15654418,Вишняков,Максим,37,М,Рыбинск
15792700,Григорьева,Прасковья,27,Ж,Ярославль
15721515,Тихонов,Милий,33,М,Ярославль
15795337,Колобова,Александра,40,Ж,Ярославль
15801213,Васильева,Татьяна,32,Ж,Ярославль
15671869,Горбунова,Мария,27,Ж,Ярославль
15647699,Дьячков,Ювеналий,39,М,Ярославль
15839149,Суханов,Арсений,46,М,Ярославль
15855206,Моисеев,Кир,61,М,Ярославль
15630179,Федорова,Октябрина,69,Ж,Ярославль
15732428,Шашков,Творимир,19,М,Ростов Великий
15822322,Александрова,Виктория,46,Ж,Ростов Великий
15710324,Субботина,Алевтина,40,Ж,Рыбинск
15667159,Шашков,Никита,28,М,Ярославль
15633843,Быкова,Лукия,68,Ж,Ростов Великий
15791722,Яковлев,Станимир,42,М,Ростов Великий
15836632,Данилов,Трифон,40,М,Рыбинск
15663306,Елисеев,Наркис,43,М,Ярославль
15770547,Веселова,Жанна,47,Ж,Ростов Великий
15750417,Комиссаров,Радислав,38,М,Ростов Великий
15744766,Панфилова,Валерия,29,Ж,Ярославль
15715974,Авдеева,Виктория,59,Ж,Ростов Великий
15646932,Александров,Трифон,32,М,Ярославль
15812092,Пестова,Агафья,23,Ж,Ростов Великий
15708326,Константинов,Давыд,46,М,Ярославль
15615097,Федотова,Марфа,34,Ж,Ростов Великий
15710196,Комаров,Илья,31,М,Ярославль
15697496,Никифоров,Серафим,40,М,Ярославль
15675405,Лаврентьева,Олимпиада,32,Ж,Рыбинск
15656409,Константинов,Ладимир,28,М,Ярославль
15741258,Жданов,Спиридон,39,М,Ростов Великий
15784369,Макаров,Эдуард,32,М,Рыбинск
15717319,Муравьев,Ладислав,25,М,Ярославль
15708110,Беляева,Майя,31,Ж,Рыбинск
15631590,Кудрявцева,Тамара,31,Ж,Ярославль
15853452,Исаков,Мариан,42,М,Ростов Великий
15819657,Соловьев,Азарий,45,М,Ростов Великий
15612130,Меркушев,Порфирий,24,М,Ярославль
15830951,Панфилова,Зинаида,30,Ж,Рыбинск
15683743,Горбачева,Ольга,38,Ж,Ярославль
15637387,Лихачев,Мокей,38,М,Ярославль
15617882,Фадеев,Борислав,51,М,Ростов Великий
15651652,Гусев,Софон,40,М,Ярославль
15709033,Большакова,Милица,53,Ж,Рыбинск
15641322,Силин,Бронислав,31,М,Ярославль
15707750,Дементьев,Чеслав,36,М,Рыбинск
15744474,Красильников,Арефий,44,М,Ростов Великий
15693327,Воробьев,Яков,50,М,Ростов Великий
15695403,Королев,Конон,39,М,Ярославль
15722358,Кузнецов,Велимир,35,М,Ярославль
15772886,Щербаков,Аркадий,37,М,Рыбинск
15855928,Беляков,Гостомысл,25,М,Ярославль
15649290,Дорофеев,Самуил,29,М,Ярославль
15654530,Анисимов,Филимон,61,М,Ростов Великий
15715093,Куликов,Исай,38,М,Рыбинск
15754495,Одинцова,Марфа,29,Ж,Ярославль
15658032,Петухов,Федосий,39,М,Ярославль
15742030,Третьяков,Терентий,30,М,Ярославль
15831370,Галкина,Кира,37,Ж,Рыбинск
15703607,Гуляев,Артем,28,М,Ярославль
15660994,Белоусов,Натан,37,М,Рыбинск
15765271,Капустина,Олимпиада,33,Ж,Ярославль
15754713,Рябов,Феликс,36,М,Ярославль
15732905,Силин,Ратмир,31,М,Ярославль
15833425,Емельянов,Казимир,32,М,Рыбинск
15707917,Быков,Мартьян,25,М,Рыбинск
15676344,Жуков,Наум,33,М,Ярославль
15847997,Большаков,Азарий,29,М,Рыбинск
15783092,Никифоров,Евстигней,26,М,Ростов Великий
15850959,Воронцов,Руслан,41,М,Рыбинск
15812716,Сафонова,Оксана,40,Ж,Ростов Великий
15718186,Крюков,Мирон,48,М,Ярославль
15819230,Самсонов,Авксентий,61,М,Ярославль
15635148,Пономарев,Лонгин,45,М,Ростов Великий
15820188,Беляева,Прасковья,46,Ж,Ярославль
15734994,Куликов,Азарий,31,М,Рыбинск
15833781,Зуева,Иванна,38,Ж,Ярославль
15850625,Евсеев,Павел,74,М,Ростов Великий
15644779,Макарова,Ирина,46,Ж,Ростов Великий
15850071,Комарова,Лариса,64,Ж,Рыбинск
15672721,Жукова,Марина,47,Ж,Ростов Великий
15722189,Цветкова,Фёкла,39,Ж,Ростов Великий
15680051,Кузьмина,Марина,41,Ж,Рыбинск
15734249,Архипов,Яков,60,М,Ярославль
15665025,Горбачева,Ираида,36,Ж,Рыбинск
15757920,Гурьева,Ия,31,Ж,Рыбинск
15745537,Медведева,Анжелика,29,Ж,Ярославль
15762667,Михеев,Наум,31,М,Ярославль
15848817,Фролова,Светлана,48,Ж,Ростов Великий
15839072,Орехова,Юлия,34,Ж,Рыбинск
15690042,Агафонова,Ульяна,29,Ж,Ярославль
15785105,Наумов,Артемий,31,М,Рыбинск
15698595,Брагин,Сила,35,М,Рыбинск
15718386,Шубина,Клавдия,39,Ж,Ярославль
15616855,Прохорова,Евфросиния,64,Ж,Рыбинск
15796904,Соколова,Акулина,40,Ж,Ярославль
15805765,Юдин,Парамон,46,М,Ростов Великий
15807784,Мухин,Каллистрат,30,М,Ярославль
15828951,Терентьев,Дорофей,56,М,Ярославль
15750295,Лаврентьева,Юлия,30,Ж,Ярославль
15624865,Фомичев,Галактион,62,М,Ярославль
15730276,Медведев,Константин,32,М,Ярославль
15829932,Кириллов,Геннадий,46,М,Рыбинск
15713634,Красильникова,Елизавета,60,Ж,Ярославль
15818169,Колесников,Ипат,71,М,Ростов Великий
15743429,Мельников,Никанор,68,М,Ярославль
15720691,Трофимов,Панфил,33,М,Ростов Великий
15612822,Красильников,Конон,18,М,Ростов Великий
15837611,Лихачев,Автоном,35,М,Рыбинск
15716327,Горбунов,Севастьян,44,М,Ярославль
15674492,Моисеева,Ирина,35,Ж,Ярославль
15800353,Дорофеев,Ерофей,55,М,Ярославль
15655465,Агафонова,Зинаида,63,Ж,Ярославль
15680593,Комиссарова,Лариса,31,Ж,Ярославль
15723743,Сидорова,Лидия,35,Ж,Ярославль
15636358,Молчанов,Никита,43,М,Ярославль
15672009,Тарасов,Демьян,42,М,Ростов Великий
15808582,Цветкова,Любовь,31,Ж,Рыбинск
15638749,Лазарева,Октябрина,58,Ж,Ростов Великий
15765209,Матвеев,Орест,41,М,Ярославль
15817672,Иванов,Климент,41,М,Ростов Великий
15728376,Дорофеева,Нинель,41,Ж,Ярославль
15609299,Тихонова,Татьяна,30,Ж,Ярославль
15811482,Соловьев,Зиновий,33,М,Ярославль
15732688,Ефимов,Федор,41,М,Рыбинск
15768642,Куликова,Ульяна,51,Ж,Рыбинск
15677237,Дементьев,Спартак,60,М,Ярославль
15614676,Козлов,Валерий,22,М,Рыбинск
15784379,Марков,Егор,35,М,Ростов Великий
15849558,Якушева,Валентина,36,Ж,Ярославль
15743902,Харитонов,Ираклий,40,М,Ярославль
15761267,Владимирова,Элеонора,35,Ж,Ярославль
15671044,Морозова,Милица,24,Ж,Ярославль
15628023,Романова,Полина,35,Ж,Ростов Великий
15824355,Ермакова,Татьяна,38,Ж,Ярославль
15847898,Терентьев,Адриан,25,М,Ярославль
15631271,Ефремова,Марина,39,Ж,Рыбинск
15818043,Федосеева,Лукия,38,Ж,Рыбинск
15820352,Щукин,Владимир,28,М,Ростов Великий
15735027,Семенова,Василиса,42,Ж,Рыбинск
15723579,Щербаков,Денис,34,М,Ярославль
15648968,Архипова,Октябрина,36,Ж,Рыбинск
15684321,Евсеев,Селиверст,40,М,Ярославль
15727094,Ларионов,Зиновий,41,М,Ярославль
15849125,Беляева,Ирина,55,Ж,Ростов Великий
15684596,Федосеев,Мартын,34,М,Ростов Великий
